PhraseId	SentenceId	Phrase	Sentiment
69451	3531	is 75 wasted minutes of Sandler as the voice-over hero in Columbia Pictures ' perverse idea of an animated holiday movie	0.0
69452	3531	75 wasted minutes of Sandler as the voice-over hero in Columbia Pictures ' perverse idea of an animated holiday movie	0.0
69454	3531	wasted minutes of Sandler as the voice-over hero in Columbia Pictures ' perverse idea of an animated holiday movie	0.0
69458	3531	as the voice-over hero in Columbia Pictures ' perverse idea of an animated holiday movie	1.0
69459	3531	the voice-over hero in Columbia Pictures ' perverse idea of an animated holiday movie	0.0
69463	3531	in Columbia Pictures ' perverse idea of an animated holiday movie	1.0
69474	3532	Has an uppity musical beat that you can dance to , but its energy ca n't compare to the wit , humor and snappy dialogue of the original .	2.0
69475	3532	Has an uppity musical beat that you can dance to , but its energy ca n't compare to the wit , humor and snappy dialogue of the original	3.0
69476	3532	Has an uppity musical beat that you can dance to , but	3.0
69477	3532	Has an uppity musical beat that you can dance to ,	3.0
69488	3532	its energy ca n't compare to the wit , humor and snappy dialogue of the original	1.0
69490	3532	ca n't compare to the wit , humor and snappy dialogue of the original	1.0
69491	3532	compare to the wit , humor and snappy dialogue of the original	1.0
69492	3532	to the wit , humor and snappy dialogue of the original	3.0
69501	3533	Better still , he does all of this , and more , while remaining one of the most savagely hilarious social critics this side of Jonathan Swift .	4.0
69503	3533	, he does all of this , and more , while remaining one of the most savagely hilarious social critics this side of Jonathan Swift .	3.0
69504	3533	he does all of this , and more , while remaining one of the most savagely hilarious social critics this side of Jonathan Swift .	3.0
69505	3533	does all of this , and more , while remaining one of the most savagely hilarious social critics this side of Jonathan Swift .	3.0
69506	3533	does all of this , and more , while remaining one of the most savagely hilarious social critics this side of Jonathan Swift	4.0
69513	3533	while remaining one of the most savagely hilarious social critics this side of Jonathan Swift	3.0
69514	3533	remaining one of the most savagely hilarious social critics this side of Jonathan Swift	3.0
69528	3534	Helps to remind the First World that HIV\/AIDS is far from being yesterday 's news .	2.0
69529	3534	Helps to remind the First World that HIV\/AIDS is far from being yesterday 's news	2.0
69530	3534	to remind the First World that HIV\/AIDS is far from being yesterday 's news	1.0
69531	3534	remind the First World that HIV\/AIDS is far from being yesterday 's news	3.0
69545	3535	Mr. Spielberg and his company just want you to enjoy yourselves without feeling conned .	3.0
69569	3537	Kiarostami has crafted a deceptively casual ode to children and managed to convey a tiny sense of hope .	3.0
69571	3537	has crafted a deceptively casual ode to children and managed to convey a tiny sense of hope .	2.0
69572	3537	has crafted a deceptively casual ode to children and managed to convey a tiny sense of hope	2.0
69573	3537	crafted a deceptively casual ode to children and managed to convey a tiny sense of hope	3.0
69592	3539	This is an elegantly balanced movie -- every member of the ensemble has something fascinating to do -- that does n't reveal even a hint of artifice .	4.0
69593	3539	is an elegantly balanced movie -- every member of the ensemble has something fascinating to do -- that does n't reveal even a hint of artifice .	4.0
69594	3539	is an elegantly balanced movie -- every member of the ensemble has something fascinating to do -- that does n't reveal even a hint of artifice	3.0
69595	3539	an elegantly balanced movie -- every member of the ensemble has something fascinating to do -- that does n't reveal even a hint of artifice	3.0
69596	3539	an elegantly balanced movie -- every member of the ensemble has something fascinating to do --	4.0
69600	3539	-- every member of the ensemble has something fascinating to do --	3.0
69601	3539	every member of the ensemble has something fascinating to do --	3.0
69616	3540	The film is weighed down by supporting characters who are either too goodly , wise and knowing or downright comically evil .	1.0
69617	3540	is weighed down by supporting characters who are either too goodly , wise and knowing or downright comically evil .	0.0
69618	3540	is weighed down by supporting characters who are either too goodly , wise and knowing or downright comically evil	1.0
69619	3540	weighed down by supporting characters who are either too goodly , wise and knowing or downright comically evil	1.0
69622	3540	by supporting characters who are either too goodly , wise and knowing or downright comically evil	1.0
69623	3540	supporting characters who are either too goodly , wise and knowing or downright comically evil	2.0
69624	3540	characters who are either too goodly , wise and knowing or downright comically evil	1.0
69625	3540	who are either too goodly , wise and knowing or downright comically evil	1.0
69626	3540	are either too goodly , wise and knowing or downright comically evil	2.0
69646	3542	Patchy combination of soap opera , low-tech magic realism and , at times , ploddingly sociological commentary .	1.0
69647	3542	Patchy combination of soap opera , low-tech magic realism and , at times , ploddingly sociological commentary	1.0
69653	3542	low-tech magic realism and , at times , ploddingly sociological commentary	2.0
69661	3543	Trailer trash cinema so uncool the only thing missing is the `` Gadzooks ! ''	1.0
69664	3543	so uncool the only thing missing is the `` Gadzooks ! ''	0.0
69665	3543	uncool the only thing missing is the `` Gadzooks ! ''	1.0
69683	3545	Open-ended and composed of layer upon layer , Talk to Her is a cinephile 's feast , an invitation to countless interpretations .	2.0
69692	3545	, Talk to Her is a cinephile 's feast , an invitation to countless interpretations .	3.0
69693	3545	Talk to Her is a cinephile 's feast , an invitation to countless interpretations .	2.0
69696	3545	is a cinephile 's feast , an invitation to countless interpretations .	2.0
69697	3545	is a cinephile 's feast , an invitation to countless interpretations	4.0
69710	3546	Going to this movie is a little like chewing whale blubber - it 's an acquired taste that takes time to enjoy , but it 's worth it , even if it does take 3 hours to get through .	2.0
69711	3546	Going to this movie is a little like chewing whale blubber - it 's an acquired taste that takes time to enjoy , but it 's worth it , even if it does take 3 hours to get through	3.0
69712	3546	Going to this movie is a little like chewing whale blubber -	1.0
69713	3546	Going to this movie is a little like chewing whale blubber	0.0
69723	3546	it 's an acquired taste that takes time to enjoy , but it 's worth it , even if it does take 3 hours to get through	3.0
69724	3546	it 's an acquired taste that takes time to enjoy , but	3.0
69725	3546	it 's an acquired taste that takes time to enjoy ,	3.0
69735	3546	it 's worth it , even if it does take 3 hours to get through	3.0
69736	3546	's worth it , even if it does take 3 hours to get through	2.0
69749	3547	Both shrill and soporific , and because everything is repeated five or six times , it can seem tiresomely simpleminded .	0.0
69750	3547	Both shrill and soporific , and because everything is repeated five or six times	0.0
69777	3549	By the time it ends in a rush of sequins , flashbulbs , blaring brass and back-stabbing babes , it has said plenty about how show business has infiltrated every corner of society -- and not always for the better .	2.0
69778	3549	By the time it ends in a rush of sequins , flashbulbs , blaring brass and back-stabbing babes	1.0
69780	3549	it ends in a rush of sequins , flashbulbs , blaring brass and back-stabbing babes	2.0
69781	3549	ends in a rush of sequins , flashbulbs , blaring brass and back-stabbing babes	2.0
69782	3549	in a rush of sequins , flashbulbs , blaring brass and back-stabbing babes	2.0
69783	3549	a rush of sequins , flashbulbs , blaring brass and back-stabbing babes	1.0
69799	3549	, it has said plenty about how show business has infiltrated every corner of society -- and not always for the better .	1.0
69800	3549	it has said plenty about how show business has infiltrated every corner of society -- and not always for the better .	2.0
